time=2025-10-20T23:56:28.305+08:00 level=INFO source=C:/Users/Yuqi/Desktop/hyego/gohye/bottemplate/cmd/migrate/main.go:61 msg="Migration started" timestamp=20251020_235628 logFile=migration-logs\migration_20251020_235628.log dataDir=.
time=2025-10-20T23:56:28.528+08:00 level=INFO source=C:/Users/Yuqi/Desktop/hyego/gohye/bottemplate/cmd/migrate/main.go:94 msg="Initializing database schema"
time=2025-10-20T23:56:30.518+08:00 level=INFO source=C:/Users/Yuqi/Desktop/hyego/gohye/bottemplate/database/db.go:569 msg="Database encoding" encoding=UTF8
time=2025-10-20T23:56:30.736+08:00 level=INFO source=C:/Users/Yuqi/Desktop/hyego/gohye/bottemplate/database/db.go:584 msg="Client encoding set to UTF-8"
time=2025-10-20T23:56:37.523+08:00 level=INFO source=C:/Users/Yuqi/Desktop/hyego/gohye/bottemplate/database/db.go:259 msg="Query executed" type=db operation=exec query="\n\t\tALTER TABLE collections \n\t\tADD COLUMN IF NOT EXISTS fragments BOOLEAN NOT NULL DEFAULT false;\n\t" args=[] took=447.5325ms affected_rows=0
time=2025-10-20T23:56:46.856+08:00 level=INFO source=C:/Users/Yuqi/Desktop/hyego/gohye/bottemplate/database/db.go:259 msg="Query executed" type=db operation=exec query="CREATE INDEX IF NOT EXISTS idx_items_type ON items(type);" args=[] took=223.1617ms affected_rows=0
time=2025-10-20T23:56:47.077+08:00 level=INFO source=C:/Users/Yuqi/Desktop/hyego/gohye/bottemplate/database/db.go:259 msg="Query executed" type=db operation=exec query="CREATE INDEX IF NOT EXISTS idx_quest_definitions_type_tier ON quest_definitions(type, tier);" args=[] took=220.5149ms affected_rows=0
time=2025-10-20T23:56:47.298+08:00 level=INFO source=C:/Users/Yuqi/Desktop/hyego/gohye/bottemplate/database/db.go:259 msg="Query executed" type=db operation=exec query="CREATE INDEX IF NOT EXISTS idx_quest_definitions_quest_id ON quest_definitions(quest_id);" args=[] took=221.0649ms affected_rows=0
time=2025-10-20T23:56:47.519+08:00 level=INFO source=C:/Users/Yuqi/Desktop/hyego/gohye/bottemplate/database/db.go:259 msg="Query executed" type=db operation=exec query="CREATE INDEX IF NOT EXISTS idx_user_quest_progress_user_id ON user_quest_progress(user_id);" args=[] took=220.5303ms affected_rows=0
time=2025-10-20T23:56:47.740+08:00 level=INFO source=C:/Users/Yuqi/Desktop/hyego/gohye/bottemplate/database/db.go:259 msg="Query executed" type=db operation=exec query="CREATE INDEX IF NOT EXISTS idx_user_quest_progress_user_quest ON user_quest_progress(user_id, quest_id);" args=[] took=221.3918ms affected_rows=0
time=2025-10-20T23:56:47.962+08:00 level=INFO source=C:/Users/Yuqi/Desktop/hyego/gohye/bottemplate/database/db.go:259 msg="Query executed" type=db operation=exec query="CREATE INDEX IF NOT EXISTS idx_user_quest_progress_completed ON user_quest_progress(user_id, completed) WHERE completed = true;" args=[] took=221.806ms affected_rows=0
time=2025-10-20T23:56:48.184+08:00 level=INFO source=C:/Users/Yuqi/Desktop/hyego/gohye/bottemplate/database/db.go:259 msg="Query executed" type=db operation=exec query="CREATE INDEX IF NOT EXISTS idx_user_quest_progress_expires ON user_quest_progress(expires_at);" args=[] took=221.0163ms affected_rows=0
time=2025-10-20T23:56:48.407+08:00 level=INFO source=C:/Users/Yuqi/Desktop/hyego/gohye/bottemplate/database/db.go:259 msg="Query executed" type=db operation=exec query="CREATE INDEX IF NOT EXISTS idx_quest_leaderboards_period ON quest_leaderboards(period_type, period_start);" args=[] took=222.7803ms affected_rows=0
time=2025-10-20T23:56:48.628+08:00 level=INFO source=C:/Users/Yuqi/Desktop/hyego/gohye/bottemplate/database/db.go:259 msg="Query executed" type=db operation=exec query="CREATE INDEX IF NOT EXISTS idx_quest_leaderboards_user ON quest_leaderboards(user_id, period_type, period_start);" args=[] took=221.2408ms affected_rows=0
time=2025-10-20T23:56:49.728+08:00 level=INFO source=C:/Users/Yuqi/Desktop/hyego/gohye/bottemplate/database/db.go:259 msg="Query executed" type=db operation=exec query="\n\t\t\tINSERT INTO items (id, name, description, emoji, type, rarity, max_stack, created_at, updated_at) \n\t\t\tVALUES ($1, $2, $3, $4, $5, $6, $7, CURRENT_TIMESTAMP, CURRENT_TIMESTAMP)\n\t\t\tON CONFLICT (id) DO UPDATE SET updated_at = CURRENT_TIMESTAMP;\n\t\t" args="[broken_disc Broken Disc A scratched and broken album disc. Part of a greater whole. 💿 material 3 999]" took=443.5715ms affected_rows=1
time=2025-10-20T23:56:49.950+08:00 level=INFO source=C:/Users/Yuqi/Desktop/hyego/gohye/bottemplate/database/db.go:259 msg="Query executed" type=db operation=exec query="\n\t\t\tINSERT INTO items (id, name, description, emoji, type, rarity, max_stack, created_at, updated_at) \n\t\t\tVALUES ($1, $2, $3, $4, $5, $6, $7, CURRENT_TIMESTAMP, CURRENT_TIMESTAMP)\n\t\t\tON CONFLICT (id) DO UPDATE SET updated_at = CURRENT_TIMESTAMP;\n\t\t" args="[microphone Microphone A vintage microphone used by idols. Still has some magic in it. 🎤 material 3 999]" took=221.1444ms affected_rows=1
time=2025-10-20T23:56:50.170+08:00 level=INFO source=C:/Users/Yuqi/Desktop/hyego/gohye/bottemplate/database/db.go:259 msg="Query executed" type=db operation=exec query="\n\t\t\tINSERT INTO items (id, name, description, emoji, type, rarity, max_stack, created_at, updated_at) \n\t\t\tVALUES ($1, $2, $3, $4, $5, $6, $7, CURRENT_TIMESTAMP, CURRENT_TIMESTAMP)\n\t\t\tON CONFLICT (id) DO UPDATE SET updated_at = CURRENT_TIMESTAMP;\n\t\t" args="[forgotten_song Forgotten Song Sheet music for a song lost to time. The notes still resonate. 📜 material 3 999]" took=220.2742ms affected_rows=1
time=2025-10-20T23:56:50.170+08:00 level=INFO source=C:/Users/Yuqi/Desktop/hyego/gohye/bottemplate/database/db.go:686 msg="Initial item data initialized successfully"
time=2025-10-20T23:56:50.613+08:00 level=INFO source=C:/Users/Yuqi/Desktop/hyego/gohye/bottemplate/database/db.go:259 msg="Query executed" type=db operation=exec query="\n        INSERT INTO quest_definitions (\n            quest_id, name, description, tier, type, category,\n            requirement_type, requirement_target, requirement_count, requirement_metadata,\n            reward_snowflakes, reward_vials, reward_xp,\n            created_at, updated_at\n        ) VALUES (\n            $1, $2, $3, $4, $5, $6,\n            $7, $8, $9, $10::jsonb,\n            $11, $12, $13,\n            CURRENT_TIMESTAMP, CURRENT_TIMESTAMP\n        ) ON CONFLICT (quest_id) DO UPDATE SET\n            name = EXCLUDED.name,\n            description = EXCLUDED.description,\n            tier = EXCLUDED.tier,\n            type = EXCLUDED.type,\n            category = EXCLUDED.category,\n            requirement_type = EXCLUDED.requirement_type,\n            requirement_target = EXCLUDED.requirement_target,\n            requirement_count = EXCLUDED.requirement_count,\n            requirement_metadata = EXCLUDED.requirement_metadata,\n            reward_snowflakes = EXCLUDED.reward_snowflakes,\n            reward_vials = EXCLUDED.reward_vials,\n            reward_xp = EXCLUDED.reward_xp,\n            updated_at = CURRENT_TIMESTAMP;\n    " args="[daily_t1_workaholic Workaholic Use /work 3 times 1 daily trainee work_command  3 {} 250 20 25]" took=442.1122ms affected_rows=1
time=2025-10-20T23:56:50.833+08:00 level=INFO source=C:/Users/Yuqi/Desktop/hyego/gohye/bottemplate/database/db.go:259 msg="Query executed" type=db operation=exec query="\n        INSERT INTO quest_definitions (\n            quest_id, name, description, tier, type, category,\n            requirement_type, requirement_target, requirement_count, requirement_metadata,\n            reward_snowflakes, reward_vials, reward_xp,\n            created_at, updated_at\n        ) VALUES (\n            $1, $2, $3, $4, $5, $6,\n            $7, $8, $9, $10::jsonb,\n            $11, $12, $13,\n            CURRENT_TIMESTAMP, CURRENT_TIMESTAMP\n        ) ON CONFLICT (quest_id) DO UPDATE SET\n            name = EXCLUDED.name,\n            description = EXCLUDED.description,\n            tier = EXCLUDED.tier,\n            type = EXCLUDED.type,\n            category = EXCLUDED.category,\n            requirement_type = EXCLUDED.requirement_type,\n            requirement_target = EXCLUDED.requirement_target,\n            requirement_count = EXCLUDED.requirement_count,\n            requirement_metadata = EXCLUDED.requirement_metadata,\n            reward_snowflakes = EXCLUDED.reward_snowflakes,\n            reward_vials = EXCLUDED.reward_vials,\n            reward_xp = EXCLUDED.reward_xp,\n            updated_at = CURRENT_TIMESTAMP;\n    " args="[daily_t1_gacha_beginner Gacha Beginner Claim 5 cards 1 daily trainee card_claim  5 {} 250 20 25]" took=220.896ms affected_rows=1
time=2025-10-20T23:56:51.055+08:00 level=INFO source=C:/Users/Yuqi/Desktop/hyego/gohye/bottemplate/database/db.go:259 msg="Query executed" type=db operation=exec query="\n        INSERT INTO quest_definitions (\n            quest_id, name, description, tier, type, category,\n            requirement_type, requirement_target, requirement_count, requirement_metadata,\n            reward_snowflakes, reward_vials, reward_xp,\n            created_at, updated_at\n        ) VALUES (\n            $1, $2, $3, $4, $5, $6,\n            $7, $8, $9, $10::jsonb,\n            $11, $12, $13,\n            CURRENT_TIMESTAMP, CURRENT_TIMESTAMP\n        ) ON CONFLICT (quest_id) DO UPDATE SET\n            name = EXCLUDED.name,\n            description = EXCLUDED.description,\n            tier = EXCLUDED.tier,\n            type = EXCLUDED.type,\n            category = EXCLUDED.category,\n            requirement_type = EXCLUDED.requirement_type,\n            requirement_target = EXCLUDED.requirement_target,\n            requirement_count = EXCLUDED.requirement_count,\n            requirement_metadata = EXCLUDED.requirement_metadata,\n            reward_snowflakes = EXCLUDED.reward_snowflakes,\n            reward_vials = EXCLUDED.reward_vials,\n            reward_xp = EXCLUDED.reward_xp,\n            updated_at = CURRENT_TIMESTAMP;\n    " args="[daily_t1_starter_auctioneer Starter Auctioneer Bid on 1 auction 1 daily trainee auction_bid  1 {} 250 20 25]" took=220.858ms affected_rows=1
time=2025-10-20T23:56:51.276+08:00 level=INFO source=C:/Users/Yuqi/Desktop/hyego/gohye/bottemplate/database/db.go:259 msg="Query executed" type=db operation=exec query="\n        INSERT INTO quest_definitions (\n            quest_id, name, description, tier, type, category,\n            requirement_type, requirement_target, requirement_count, requirement_metadata,\n            reward_snowflakes, reward_vials, reward_xp,\n            created_at, updated_at\n        ) VALUES (\n            $1, $2, $3, $4, $5, $6,\n            $7, $8, $9, $10::jsonb,\n            $11, $12, $13,\n            CURRENT_TIMESTAMP, CURRENT_TIMESTAMP\n        ) ON CONFLICT (quest_id) DO UPDATE SET\n            name = EXCLUDED.name,\n            description = EXCLUDED.description,\n            tier = EXCLUDED.tier,\n            type = EXCLUDED.type,\n            category = EXCLUDED.category,\n            requirement_type = EXCLUDED.requirement_type,\n            requirement_target = EXCLUDED.requirement_target,\n            requirement_count = EXCLUDED.requirement_count,\n            requirement_metadata = EXCLUDED.requirement_metadata,\n            reward_snowflakes = EXCLUDED.reward_snowflakes,\n            reward_vials = EXCLUDED.reward_vials,\n            reward_xp = EXCLUDED.reward_xp,\n            updated_at = CURRENT_TIMESTAMP;\n    " args="[daily_t1_levels_on_levels Levels on levels Level up any card 5 times 1 daily trainee card_levelup  5 {} 250 20 25]" took=220.9449ms affected_rows=1
time=2025-10-20T23:56:51.498+08:00 level=INFO source=C:/Users/Yuqi/Desktop/hyego/gohye/bottemplate/database/db.go:259 msg="Query executed" type=db operation=exec query="\n        INSERT INTO quest_definitions (\n            quest_id, name, description, tier, type, category,\n            requirement_type, requirement_target, requirement_count, requirement_metadata,\n            reward_snowflakes, reward_vials, reward_xp,\n            created_at, updated_at\n        ) VALUES (\n            $1, $2, $3, $4, $5, $6,\n            $7, $8, $9, $10::jsonb,\n            $11, $12, $13,\n            CURRENT_TIMESTAMP, CURRENT_TIMESTAMP\n        ) ON CONFLICT (quest_id) DO UPDATE SET\n            name = EXCLUDED.name,\n            description = EXCLUDED.description,\n            tier = EXCLUDED.tier,\n            type = EXCLUDED.type,\n            category = EXCLUDED.category,\n            requirement_type = EXCLUDED.requirement_type,\n            requirement_target = EXCLUDED.requirement_target,\n            requirement_count = EXCLUDED.requirement_count,\n            requirement_metadata = EXCLUDED.requirement_metadata,\n            reward_snowflakes = EXCLUDED.reward_snowflakes,\n            reward_vials = EXCLUDED.reward_vials,\n            reward_xp = EXCLUDED.reward_xp,\n            updated_at = CURRENT_TIMESTAMP;\n    " args="[daily_t1_tap_the_market Tap the Market Auction 1 card 1 daily trainee auction_create  1 {} 250 20 25]" took=221.6139ms affected_rows=1
